202,623,20
206,621,20
212,617,20
216,611,20
218,609,20
221,603,20
222,601,20
226,596,20
230,591,20
231,589,20
236,584,20
239,579,20
240,577,20
242,574,20
244,571,20
244,570,20
246,567,20
246,566,20
246,564,20
246,563,20
246,562,20
240,559,20
236,558,20
229,555,20
219,547,20
213,541,20
199,527,20
184,513,20
180,509,20
170,498,20
165,491,20
163,490,20
162,488,20
161,488,20
160,488,20
159,488,20
158,488,20
157,489,20
156,490,20
151,491,20
150,492,20
146,495,20
141,497,20
138,499,20
137,500,20
136,501,20
131,504,20
130,506,20
126,509,20
126,510,20
125,511,20
125,512,20
124,513,20
123,514,20
123,515,20
123,516,20
123,517,20
123,518,20
122,519,20
121,520,20
120,520,20
120,521,20
118,522,20
116,524,20
114,526,20
113,527,20
110,530,20
108,532,20
107,533,20
105,536,20
103,538,20
102,540,20
101,541,20
101,542,20
101,543,20
101,544,20
101,546,20
105,550,20
108,552,20
115,554,20
119,554,20
127,554,20
131,554,20
135,554,20
142,554,20
145,554,20
150,554,20
154,554,20
155,554,20
158,554,20
161,554,20
163,554,20
165,555,20
167,555,20
169,555,20
170,555,20
171,555,20
173,555,20
176,554,20
176,553,20
176,552,20
176,551,20
176,546,20
176,541,20
176,538,20
175,534,20
175,533,20
175,531,20
175,530,20
175,530,0
175,529,0
175,526,0
175,520,0
175,517,0
175,512,0
175,510,0
175,508,0
175,506,0
175,504,0
175,500,0
175,496,0
175,495,0
175,491,0
175,489,0
175,487,0
175,485,0
175,481,0
175,479,0
175,475,0
175,470,0
175,467,0
175,466,0
175,464,0
175,462,0
175,460,0
175,459,0
175,456,0
175,455,0
175,453,0
175,451,0
175,447,0
175,446,0
174,443,0
174,441,0
174,438,0
174,436,0
174,434,0
174,431,0
174,429,0
174,428,0
174,426,0
174,425,0
174,424,0
174,423,0
174,422,0
175,425,0
178,426,0
182,428,0
184,429,0
187,431,0
190,431,0
192,431,0
195,431,0
197,431,0
201,432,0
208,432,0
212,432,0
218,432,0
226,432,0
234,432,0
254,432,0
273,432,0
279,432,0
290,431,0
295,430,0
302,429,0
310,427,0
317,427,0
327,426,0
334,426,0
339,426,0
348,426,0
356,426,0
361,426,0
383,425,0
396,425,0
400,425,0
405,425,0
407,425,0
408,425,0
410,425,0
411,425,0
414,425,0
416,425,0
417,425,0
420,425,0
424,425,0
425,425,0
429,425,0
430,425,0
431,425,0
432,425,0
433,425,0
434,425,0
435,425,0
436,425,0
437,425,0
438,425,0
439,425,0
439,426,0
439,430,0
439,436,0
439,441,0
439,450,0
439,453,0
439,461,0
439,467,0
439,471,0
439,477,0
439,485,0
439,489,0
439,498,0
439,507,0
439,511,0
439,517,0
439,522,0
439,524,0
439,525,0
439,526,0
437,526,0
434,526,0
425,526,0
415,526,0
410,526,0
402,526,0
397,526,0
383,526,0
367,526,0
360,526,0
345,527,0
335,528,0
330,529,0
322,530,0
315,531,0
313,531,0
306,531,0
302,532,0
293,533,0
283,534,0
280,534,0
272,536,0
265,536,0
252,538,0
235,540,0
226,541,0
225,541,0
221,541,0
220,541,0
219,541,0
218,541,0
217,541,0
216,541,0
215,541,0
214,541,0
213,541,0
220,540,20
232,537,20
273,532,20
296,528,20
344,518,20
380,510,20
396,507,20
412,504,20
414,504,20
417,504,20
421,504,20
423,504,20
430,504,20
434,504,20
435,504,20
437,504,20
436,504,20
435,504,20
429,506,20
426,507,20
421,510,20
417,511,20
415,512,20
413,513,20
410,515,20
408,516,20
407,517,20
406,518,20
405,518,20
404,519,20
404,520,20
403,521,20
402,521,20
402,522,20
401,524,20
401,526,20
397,528,20
396,529,20
392,531,20
390,531,20
389,531,20
389,531,0
389,535,0
389,539,0
389,546,0
389,556,0
389,560,0
389,566,0
389,571,0
389,572,0
389,573,0
393,572,0
400,571,0
412,567,0
418,566,0
431,564,0
457,560,0
474,557,0
492,555,0
498,555,0
504,555,0
509,555,0
512,555,0
520,555,0
530,554,0
534,554,0
543,554,0
550,554,0
554,554,0
564,554,0
568,554,0
573,554,0
573,552,0
573,548,0
572,540,0
571,536,0
570,529,0
570,526,0
569,522,0
568,519,0
568,518,0
568,517,0
568,516,0
568,515,0
567,515,0
566,514,0
565,514,0
564,514,0
552,514,0
542,514,0
539,514,0
529,516,0
518,518,0
515,519,0
503,520,0
498,522,0
490,523,0
483,524,0
480,524,0
474,527,0
465,529,0
460,530,0
451,532,0
441,534,0
436,535,0
428,537,0
425,539,0
421,539,0
418,539,0
417,539,0
416,539,0
415,539,0
413,540,0
412,540,0
411,540,0
415,540,20
419,539,20
426,538,20
432,537,20
443,537,20
448,537,20
455,540,20
462,545,20
464,548,20
468,553,20
470,556,20
470,557,20
470,558,20
471,559,20
470,560,20
467,562,20
460,566,20
457,566,20
455,568,20
452,569,20
450,569,20
449,569,20
445,572,20
443,572,20
437,576,20
432,579,20
430,579,20
429,580,20
428,581,20
428,581,0
428,582,0
432,586,0
439,593,0
445,600,0
450,604,0
455,609,0
456,611,0
465,618,0
468,621,0
471,624,0
477,630,0
481,637,0
483,639,0
485,643,0
488,647,0
490,649,0
491,652,0
495,654,0
495,656,0
496,659,0
497,659,0
498,659,0
503,654,0
506,649,0
514,633,0
521,616,0
525,608,0
529,594,0
530,588,0
531,577,0
531,569,0
531,564,0
531,559,0
531,556,0
531,555,0
531,552,0
531,549,0
531,548,0
531,547,0
530,547,20
529,547,20
528,548,20
527,549,20
523,550,20
520,552,20
518,553,20
505,564,20
494,574,20
488,581,20
477,592,20
471,597,20
470,599,20
467,601,20
465,603,20
462,608,20
457,614,20
455,617,20
452,621,20
450,625,20
449,626,20
448,626,20
448,627,20
448,626,20
448,625,20
448,619,20
448,616,20
448,615,20
448,614,20
448,613,20
448,611,20
448,610,20
448,609,20
448,608,20
448,607,20
448,606,20
448,606,0
445,606,0
440,609,0
434,612,0
431,613,0
427,616,0
424,619,0
423,620,0
421,624,0
419,629,0
417,633,0
415,638,0
415,640,0
413,646,0
411,653,0
410,655,0
410,659,0
410,664,0
410,666,0
409,672,0
409,679,0
409,682,0
409,686,0
409,687,0
409,689,0
409,690,0
409,691,0
409,693,0
410,695,0
412,697,0
416,701,0
421,704,0
424,707,0
426,709,0
428,711,0
433,715,0
437,719,0
440,721,0
444,724,0
448,727,0
450,729,0
455,732,0
459,734,0
460,736,0
467,740,0
469,741,0
469,742,0
470,742,0
472,742,0
475,742,0
479,740,0
480,740,0
487,737,0
494,734,0
497,733,0
504,731,0
511,729,0
522,726,0
525,726,0
526,726,0
527,725,0
528,725,0
529,724,0
531,723,0
532,722,0
535,718,0
537,715,0
538,714,0
540,710,0
543,707,0
544,704,0
547,701,0
549,699,0
551,695,0
556,686,0
559,681,0
562,675,0
565,672,0
565,669,0
567,667,0
568,665,0
568,664,0
568,663,0
570,660,0
570,659,0
571,655,0
573,651,0
573,649,0
573,644,0
574,639,0
574,636,0
574,631,0
574,628,0
574,626,0
574,625,0
574,624,0
574,623,0
574,622,0
574,620,0
574,619,0
574,617,0
574,616,0
574,615,0
574,614,0
573,613,0
573,612,0
572,610,0
571,609,0
567,608,0
566,608,0
563,606,0
560,605,0
560,604,0
555,604,0
548,601,0
545,600,0
540,599,0
537,598,0
534,597,0
531,597,0
530,597,0
529,597,0
530,596,20
530,595,20
529,593,20
526,589,20
517,578,20
508,568,20
485,544,20
455,514,20
443,499,20
422,472,20
412,459,20
391,432,20
366,407,20
356,399,20
346,390,20
342,388,20
340,388,20
334,388,20
331,388,20
330,388,20
328,388,20
327,388,20
326,388,20
325,388,20
324,388,20
323,388,20
322,388,20
322,391,20
322,395,20
322,398,20
322,404,20
322,410,20
322,413,20
322,417,20
322,418,20
322,419,20
322,420,20
323,420,20
325,420,20
327,420,20
331,420,20
332,420,20
334,420,20
334,420,0
334,419,0
334,418,0
333,415,0
332,414,0
332,412,0
331,408,0
330,407,0
329,402,0
328,400,0
328,398,0
327,393,0
327,391,0
327,389,0
327,381,0
327,378,0
328,370,0
329,366,0
330,363,0
331,360,0
331,359,0
331,358,0
331,357,0
331,355,0
331,351,0
331,348,0
331,346,0
331,345,0
331,343,0
331,342,0
331,339,0
331,338,0
331,334,0
330,329,0
330,327,0
328,322,0
328,320,0
328,319,0
327,317,0
327,315,0
327,314,0
326,313,0
325,311,0
325,310,0
325,308,0
325,307,0
325,306,0
325,305,0
325,304,0
325,303,0
325,302,0
325,301,0
325,300,0
325,299,0
325,298,0
324,297,0
324,295,0
324,294,0
324,292,0
323,290,0
323,289,0
323,288,0
323,286,0
322,281,0
322,277,0
322,271,0
322,269,0
322,267,0
322,266,0
322,265,0
322,264,0
323,265,0
324,266,0
326,267,0
331,268,0
332,270,0
336,271,0
338,272,0
339,272,0
342,273,0
345,273,0
346,273,0
347,274,0
347,275,0
348,275,0
348,276,0
349,277,0
349,278,0
349,279,0
349,280,0
349,282,0
350,288,0
350,291,0
350,296,0
350,299,0
350,304,0
350,311,0
350,314,0
351,318,0
351,323,0
351,327,0
352,332,0
353,338,0
353,340,0
354,346,0
354,348,0
355,353,0
355,357,0
356,359,0
356,365,0
357,370,0
357,372,0
358,375,0
358,380,0
358,382,0
359,385,0
359,388,0
359,393,0
359,397,0
360,399,0
361,405,0
361,410,0
362,413,0
362,418,0
362,423,0
362,426,0
362,431,0
362,433,0
362,438,0
362,441,0
362,443,0
362,447,0
362,452,0
357,446,20
356,440,20
354,426,20
354,418,20
354,408,20
354,393,20
354,387,20
352,374,20
351,363,20
349,358,20
347,351,20
345,348,20
344,347,20
343,346,20
342,346,20
342,345,20
342,343,20
342,342,20
338,337,20
334,330,20
332,327,20
326,322,20
321,318,20
318,318,20
316,317,20
314,316,20
313,316,20
312,315,20
311,315,20
310,314,20
308,314,20
307,313,20
305,313,20
303,312,20
302,311,20
302,311,0
302,313,0
302,314,0
302,318,0
302,320,0
302,323,0
302,325,0
302,326,0
302,328,0
302,330,0
302,331,0
302,333,0
302,335,0
302,337,0
303,339,0
303,340,0
304,341,0
304,342,0
304,341,20
304,340,20
304,338,20
304,337,20
304,336,20
305,333,20
305,331,20
305,330,20
305,328,20
305,327,20
305,325,20
305,323,20
305,322,20
305,321,20
305,320,20
305,319,20
305,318,20
305,317,20
305,316,20
305,315,20
305,315,0
307,313,0
309,312,0
316,309,0
318,308,0
322,308,0
325,307,0
327,307,0
328,307,0
333,307,0
336,307,0
340,307,0
342,307,0
343,307,0
344,307,0
345,307,0
346,307,0
347,308,0
348,309,0
349,310,0
350,310,0
351,310,0
352,311,0
355,313,0
357,313,0
361,313,0
365,313,0
367,314,0
372,315,0
375,315,0
379,316,0
383,316,0
388,316,0
391,316,0
392,316,0
393,316,0
394,316,0
396,316,0
397,316,0
398,316,0
399,316,0
399,317,0
399,318,0
399,319,0
399,320,0
399,321,0
399,324,0
399,326,0
399,330,0
399,333,0
399,335,0
399,338,0
399,339,0
398,342,0
397,344,0
397,345,0
397,346,0
397,348,0
397,349,0
393,351,0
391,351,0
384,354,0
380,356,0
369,358,0
358,360,0
355,361,0
351,361,0
346,361,0
343,361,0
338,361,0
334,361,0
333,361,0
331,361,0
329,361,0
328,361,0
327,360,0
326,360,0
322,358,0
320,358,0
319,358,0
318,358,0
316,358,0
311,358,0
303,358,0
300,358,0
300,356,0
300,355,0
300,353,0
300,352,0
300,349,0
300,348,0
300,347,0
300,345,0
300,344,0
300,343,20
307,338,20
310,337,20
317,334,20
324,333,20
329,333,20
342,333,20
347,333,20
359,333,20
372,333,20
377,333,20
385,333,20
387,333,20
388,333,20
389,332,20
390,331,20
392,330,20
393,330,20
396,329,20
400,328,20
402,327,20
403,327,20
403,327,0
404,327,0
405,327,0
406,327,0
407,327,0
408,327,0
410,327,0
412,327,0
413,327,0
415,327,0
417,327,0
418,328,0
419,328,0
419,329,0
419,330,0
418,332,0
417,333,0
417,334,0
417,335,0
417,336,0
416,337,0
415,337,0
412,338,0
412,339,0
408,340,0
404,342,0
402,343,0
399,343,0
397,344,0
392,346,0
393,346,20
395,346,20
398,344,20
399,344,20
402,343,20
403,343,20
405,343,20
407,342,20
410,342,20
412,342,20
416,342,20
419,342,20
421,342,20
422,342,20
423,343,20
426,344,20
428,346,20
430,347,20
432,348,20
438,355,20
441,357,20
446,360,20
448,362,20
449,362,20
450,362,20
450,363,20
449,363,20
448,364,20
447,364,20
446,365,20
445,365,20
443,367,20
442,367,20
440,368,20
439,368,20
438,368,20
437,368,20
436,368,20
435,369,20
434,369,20
433,370,20
433,372,20
432,373,20
430,377,20
429,383,20
427,391,20
425,400,20
424,405,20
422,413,20
420,419,20
420,421,20
419,423,20
417,428,20
417,430,20
416,436,20
415,439,20
413,447,20
412,455,20
410,459,20
406,468,20
402,480,20
401,486,20
397,498,20
396,510,20
394,517,20
391,530,20
387,544,20
386,552,20
383,564,20
382,571,20
382,581,20
380,590,20
380,594,20
379,599,20
377,603,20
377,604,20
377,606,20
377,607,20
377,608,20
376,608,20
376,609,20
375,610,20
372,612,20
371,613,20
367,616,20
361,618,20
358,620,20
355,623,20
352,624,20
351,624,20
347,627,20
345,628,20
340,631,20
334,636,20
331,638,20
326,643,20
322,649,20
320,652,20
317,658,20
313,667,20
312,673,20
308,683,20
307,693,20
307,696,20
305,703,20
305,705,20
305,709,20
305,713,20
304,719,20
303,732,20
302,744,20
301,749,20
298,762,20
297,774,20
295,779,20
292,787,20
291,791,20
287,798,20
